,dttl,swin,dwin,tcprtt,synack,ackdat,label,attack_cat_Analysis,attack_cat_DoS,attack_cat_Exploits,attack_cat_Normal
1622,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1626,29,255,255,0.000637,0.000511,0.000126,6,0,0,0,1
1627,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1629,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1632,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1638,29,255,255,0.000635,0.000507,0.000128,6,0,0,0,1
1639,29,255,255,0.000697,0.000552,0.000145,6,0,0,0,1
1641,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1642,29,255,255,0.000701,0.000559,0.000142,6,0,0,0,1
1647,29,255,255,0.000647,0.000521,0.000126,6,0,0,0,1
1648,29,255,255,0.000625,0.000504,0.000121,6,0,0,0,1
1655,29,255,255,0.000601,0.000461,0.00014,6,0,0,0,1
1656,29,255,255,0.000711,0.000575,0.000136,6,0,0,0,1
1657,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1661,29,255,255,0.000676,0.000544,0.000132,6,0,0,0,1
1666,29,255,255,0.000917,0.000535,0.000382,6,0,0,0,1
1670,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1673,29,255,255,0.000722,0.000584,0.000138,6,0,0,0,1
1676,29,255,255,0.000649,0.000516,0.000133,6,0,0,0,1
1677,29,255,255,0.000588,0.000456,0.000132,6,0,0,0,1
1678,29,255,255,0.000711,0.000571,0.00014,6,0,0,0,1
1679,29,255,255,0.00065,0.000514,0.000136,6,0,0,0,1
1681,29,255,255,0.000644,0.000512,0.000132,6,0,0,0,1
1692,29,255,255,0.00107,0.000944,0.000126,6,0,0,0,1
1697,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1701,29,255,255,0.000671,0.000524,0.000147,6,0,0,0,1
1703,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1705,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1707,29,255,255,0.000655,0.00053,0.000125,6,0,0,0,1
1708,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1712,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1714,29,255,255,0.000879,0.000762,0.000117,6,0,0,0,1
1716,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1717,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1719,29,255,255,0.000678,0.00055,0.000128,6,0,0,0,1
1724,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1725,29,255,255,0.000681,0.00056,0.000121,6,0,0,0,1
1733,29,255,255,0.000733,0.000565,0.000168,6,0,0,0,1
1734,29,255,255,0.000639,0.000515,0.000124,6,0,0,0,1
1735,29,255,255,0.000608,0.000484,0.000124,6,0,0,0,1
1736,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1743,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1744,29,255,255,0.000602,0.000478,0.000124,6,0,0,0,1
1749,29,255,255,0.000611,0.000487,0.000124,6,0,0,0,1
1750,29,255,255,0.000663,0.000535,0.000128,6,0,0,0,1
1752,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1757,29,255,255,0.000579,0.000463,0.000116,6,0,0,0,1
1759,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1760,29,255,255,0.000674,0.000549,0.000125,6,0,0,0,1
1761,29,255,255,0.000606,0.000496,0.00011,6,0,0,0,1
1762,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1769,29,255,255,0.000668,0.000522,0.000146,6,0,0,0,1
1772,29,255,255,0.000666,0.000541,0.000125,6,0,0,0,1
1774,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1776,29,255,255,0.000611,0.000488,0.000123,6,0,0,0,1
1777,29,255,255,0.000613,0.000494,0.000119,6,0,0,0,1
1778,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1779,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1781,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1782,29,255,255,0.000609,0.000476,0.000133,6,0,0,0,1
1788,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1790,29,255,255,0.00074,0.000601,0.000139,6,0,0,0,1
1793,29,255,255,0.00065,0.000523,0.000127,6,0,0,0,1
1796,29,255,255,0.000664,0.000532,0.000132,6,0,0,0,1
1797,29,255,255,0.000716,0.000564,0.000152,6,0,0,0,1
1801,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1803,29,255,255,0.000688,0.000544,0.000144,6,0,0,0,1
1805,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1807,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1809,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1814,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1816,29,255,255,0.00074,0.000619,0.000121,6,0,0,0,1
1817,29,255,255,0.00075,0.000626,0.000124,6,0,0,0,1
1819,29,255,255,0.000716,0.000568,0.000148,6,0,0,0,1
1821,29,255,255,0.00066,0.000526,0.000134,6,0,0,0,1
1829,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1832,29,255,255,0.000634,0.00051,0.000124,6,0,0,0,1
1836,29,255,255,0.000684,0.000536,0.000148,6,0,0,0,1
1840,29,255,255,0.000612,0.000488,0.000124,6,0,0,0,1
1843,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1844,29,255,255,0.000635,0.000509,0.000126,6,0,0,0,1
1845,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1850,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1851,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1852,29,255,255,0.000631,0.0005,0.000131,6,0,0,0,1
1854,29,255,255,0.000634,0.000511,0.000123,6,0,0,0,1
1861,29,255,255,0.000678,0.000533,0.000145,6,0,0,0,1
1862,29,255,255,0.000605,0.000489,0.000116,6,0,0,0,1
1863,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1864,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1871,29,255,255,0.000671,0.000532,0.000139,6,0,0,0,1
1873,29,255,255,0.000653,0.000515,0.000138,6,0,0,0,1
1874,29,255,255,0.000634,0.000503,0.000131,6,0,0,0,1
1875,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1877,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1878,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1881,29,255,255,0.00067,0.000534,0.000136,6,0,0,0,1
1883,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1887,29,255,255,0.000608,0.000486,0.000122,6,0,0,0,1
1888,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1893,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1895,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1899,29,255,255,0.000692,0.000549,0.000143,6,0,0,0,1
1900,29,255,255,0.000742,0.000611,0.000131,6,0,0,0,1
1901,29,255,255,0.000693,0.000553,0.00014,6,0,0,0,1
1906,29,255,255,0.000647,0.000505,0.000142,6,0,0,0,1
1909,29,255,255,0.00068,0.000528,0.000152,6,0,0,0,1
1912,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1913,29,255,255,0.000622,0.000498,0.000124,6,0,0,0,1
1916,29,255,255,0.000654,0.000522,0.000132,6,0,0,0,1
1923,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1927,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1930,29,255,255,0.000657,0.000522,0.000135,6,0,0,0,1
1934,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1942,29,255,255,0.000716,0.000583,0.000133,6,0,0,0,1
1944,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1946,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1957,29,255,255,0.000711,0.000544,0.000167,6,0,0,0,1
1958,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1964,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1965,29,255,255,0.000658,0.000524,0.000134,6,0,0,0,1
1969,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1970,29,255,255,0.000617,0.000482,0.000135,6,0,0,0,1
1973,29,255,255,0.000633,0.000502,0.000131,6,0,0,0,1
1975,29,255,255,0.000665,0.000524,0.000141,6,0,0,0,1
1977,29,255,255,0.000655,0.000522,0.000133,6,0,0,0,1
1980,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1986,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1987,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1991,29,0,0,0.0,0.0,0.0,6,0,0,0,1
1992,29,255,255,0.000635,0.000498,0.000137,6,0,0,0,1
1997,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2002,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2003,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2006,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2014,29,255,255,0.000637,0.00051,0.000127,6,0,0,0,1
2018,29,255,255,0.000638,0.000507,0.000131,6,0,0,0,1
2023,29,255,255,0.000694,0.000542,0.000152,6,0,0,0,1
2027,29,255,255,0.000687,0.000534,0.000153,6,0,0,0,1
2028,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2029,29,255,255,0.00067,0.000532,0.000138,6,0,0,0,1
2032,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2038,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2040,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2044,29,255,255,0.000673,0.00053,0.000143,6,0,0,0,1
2045,29,255,255,0.000652,0.000515,0.000137,6,0,0,0,1
2050,29,255,255,0.000671,0.000531,0.00014,6,0,0,0,1
2052,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2065,29,255,255,0.000636,0.000507,0.000129,6,0,0,0,1
2067,29,255,255,0.000652,0.000515,0.000137,6,0,0,0,1
2068,29,255,255,0.000802,0.000653,0.000149,6,0,0,0,1
2070,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2073,29,255,255,0.000636,0.000507,0.000129,6,0,0,0,1
2075,29,255,255,0.000657,0.000504,0.000153,6,0,0,0,1
2076,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2080,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2086,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2089,29,255,255,0.000653,0.000515,0.000138,6,0,0,0,1
2091,29,255,255,0.0007,0.000556,0.000144,6,0,0,0,1
2095,29,255,255,0.000696,0.000549,0.000147,6,0,0,0,1
2097,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2098,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2100,29,255,255,0.000606,0.000485,0.000121,6,0,0,0,1
2107,29,255,255,0.000685,0.00054,0.000145,6,0,0,0,1
2108,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2110,29,255,255,0.000665,0.000525,0.00014,6,0,0,0,1
2117,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2118,29,255,255,0.000698,0.00055,0.000148,6,0,0,0,1
2120,29,255,255,0.000745,0.00058,0.000165,6,0,0,0,1
2122,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2124,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2126,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2129,29,255,255,0.000718,0.000582,0.000136,6,0,0,0,1
2130,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2133,29,255,255,0.000765,0.000595,0.00017,6,0,0,0,1
2136,29,255,255,0.000572,0.000456,0.000116,6,0,0,0,1
2137,29,255,255,0.000716,0.000577,0.000139,6,0,0,0,1
2139,29,255,255,0.000679,0.000542,0.000137,6,0,0,0,1
2141,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2144,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2147,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2148,29,255,255,0.000618,0.000497,0.000121,6,0,0,0,1
2151,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2164,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2165,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2168,29,255,255,0.000603,0.000471,0.000132,6,0,0,0,1
2169,29,255,255,0.000626,0.000506,0.00012,6,0,0,0,1
2171,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2174,29,255,255,0.000589,0.000465,0.000124,6,0,0,0,1
2175,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2177,29,255,255,0.000712,0.000564,0.000148,6,0,0,0,1
2179,29,255,255,0.000659,0.00053,0.000129,6,0,0,0,1
2182,29,255,255,0.000554,0.000437,0.000117,6,0,0,0,1
2183,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2186,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2187,29,255,255,0.000697,0.000553,0.000144,6,0,0,0,1
2188,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2195,29,255,255,0.000589,0.000468,0.000121,6,0,0,0,1
2196,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2200,29,255,255,0.000631,0.000505,0.000126,6,0,0,0,1
2201,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2204,29,255,255,0.000591,0.000477,0.000114,6,0,0,0,1
2211,29,255,255,0.000681,0.000543,0.000138,6,0,0,0,1
2212,29,255,255,0.000685,0.000544,0.000141,6,0,0,0,1
2213,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2216,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2219,29,255,255,0.000642,0.000542,0.0001,6,0,0,0,1
2220,29,255,255,0.000716,0.000581,0.000135,6,0,0,0,1
2226,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2237,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2238,29,255,255,0.000596,0.000476,0.00012,6,0,0,0,1
2239,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2240,29,255,255,0.000634,0.0005,0.000134,6,0,0,0,1
2242,29,255,255,0.000597,0.000474,0.000123,6,0,0,0,1
2244,29,255,255,0.000684,0.000525,0.000159,6,0,0,0,1
2247,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2249,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2252,29,255,255,0.000708,0.000562,0.000146,6,0,0,0,1
2253,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2256,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2257,29,255,255,0.00081,0.000641,0.000169,6,0,0,0,1
2260,29,255,255,0.000544,0.000451,9.3e-05,6,0,0,0,1
2263,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2265,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2273,29,255,255,0.000645,0.000532,0.000113,6,0,0,0,1
2276,29,255,255,0.000599,0.000475,0.000124,6,0,0,0,1
2280,29,255,255,0.000632,0.000502,0.00013,6,0,0,0,1
2283,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2288,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2296,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2299,29,255,255,0.000663,0.000536,0.000127,6,0,0,0,1
2300,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2303,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2305,29,255,255,0.000754,0.000603,0.000151,6,0,0,0,1
2306,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2309,29,255,255,0.000674,0.00054,0.000134,6,0,0,0,1
2310,29,255,255,0.000803,0.000649,0.000154,6,0,0,0,1
2311,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2314,29,255,255,0.000693,0.000545,0.000148,6,0,0,0,1
2319,29,255,255,0.000702,0.000557,0.000145,6,0,0,0,1
2321,29,255,255,0.000657,0.000525,0.000132,6,0,0,0,1
2327,29,255,255,0.000706,0.00056,0.000146,6,0,0,0,1
2329,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2331,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2332,29,255,255,0.000661,0.00053,0.000131,6,0,0,0,1
2334,29,255,255,0.0007,0.000541,0.000159,6,0,0,0,1
2335,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2337,29,255,255,0.000674,0.000548,0.000126,6,0,0,0,1
2340,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2344,29,255,255,0.000762,0.000615,0.000147,6,0,0,0,1
2346,29,255,255,0.000679,0.000534,0.000145,6,0,0,0,1
2348,29,255,255,0.000713,0.000537,0.000176,6,0,0,0,1
2349,29,255,255,0.000588,0.000478,0.00011,6,0,0,0,1
2351,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2354,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2357,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2358,29,255,255,0.000782,0.000639,0.000143,6,0,0,0,1
2363,29,255,255,0.000598,0.000477,0.000121,6,0,0,0,1
2365,29,255,255,0.000702,0.000546,0.000156,6,0,0,0,1
2369,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2370,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2376,29,255,255,0.000613,0.00048,0.000133,6,0,0,0,1
2378,29,255,255,0.000707,0.000561,0.000146,6,0,0,0,1
2379,29,255,255,0.000661,0.000521,0.00014,6,0,0,0,1
2380,29,255,255,0.002559,0.002403,0.000156,6,0,0,0,1
2382,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2386,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2392,29,255,255,0.000624,0.000491,0.000133,6,0,0,0,1
2395,29,255,255,0.000777,0.000619,0.000158,6,0,0,0,1
2408,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2418,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2419,29,255,255,0.000683,0.00056,0.000123,6,0,0,0,1
2423,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2428,29,255,255,0.000652,0.000531,0.000121,6,0,0,0,1
2432,29,255,255,0.000711,0.000567,0.000144,6,0,0,0,1
2436,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2438,29,255,255,0.000707,0.000541,0.000166,6,0,0,0,1
2439,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2440,29,255,255,0.000607,0.000485,0.000122,6,0,0,0,1
2442,29,255,255,0.000711,0.000567,0.000144,6,0,0,0,1
2443,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2444,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2446,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2447,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2449,29,255,255,0.000635,0.000515,0.00012,6,0,0,0,1
2451,29,255,255,0.000769,0.000616,0.000153,6,0,0,0,1
2457,29,255,255,0.000726,0.000542,0.000184,6,0,0,0,1
2461,29,255,255,0.000654,0.00052,0.000134,6,0,0,0,1
2477,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2489,29,255,255,0.000681,0.000548,0.000133,6,0,0,0,1
2491,29,255,255,0.000683,0.000553,0.00013,6,0,0,0,1
2497,29,255,255,0.000659,0.00052,0.000139,6,0,0,0,1
2498,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2501,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2504,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2505,29,255,255,0.00065,0.000524,0.000126,6,0,0,0,1
2507,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2510,29,255,255,0.000703,0.00054,0.000163,6,0,0,0,1
2515,29,255,255,0.000725,0.000554,0.000171,6,0,0,0,1
2517,29,255,255,0.000686,0.000547,0.000139,6,0,0,0,1
2521,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2525,29,255,255,0.000704,0.000561,0.000143,6,0,0,0,1
2527,29,255,255,0.000663,0.00054,0.000123,6,0,0,0,1
2528,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2530,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2533,29,255,255,0.000771,0.000616,0.000155,6,0,0,0,1
2541,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2542,29,255,255,0.000676,0.000543,0.000133,6,0,0,0,1
2545,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2546,29,255,255,0.000679,0.000539,0.00014,6,0,0,0,1
2547,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2549,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2550,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2568,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2569,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2571,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2575,29,255,255,0.000646,0.000524,0.000122,6,0,0,0,1
2580,29,255,255,0.000663,0.000517,0.000146,6,0,0,0,1
2586,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2587,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2593,29,255,255,0.000688,0.000556,0.000132,6,0,0,0,1
2596,29,255,255,0.000648,0.000524,0.000124,6,0,0,0,1
2599,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2601,29,255,255,0.000685,0.000546,0.000139,6,0,0,0,1
2603,29,255,255,0.000695,0.000553,0.000142,6,0,0,0,1
2606,29,255,255,0.000745,0.000598,0.000147,6,0,0,0,1
2607,29,255,255,0.000653,0.000532,0.000121,6,0,0,0,1
2609,29,255,255,0.000673,0.000548,0.000125,6,0,0,0,1
2611,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2613,29,255,255,0.000704,0.00055,0.000154,6,0,0,0,1
2614,29,255,255,0.00059,0.000468,0.000122,6,0,0,0,1
2616,29,255,255,0.000675,0.000549,0.000126,6,0,0,0,1
2617,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2621,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2622,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2624,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2626,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2627,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2630,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2631,29,255,255,0.000661,0.000534,0.000127,6,0,0,0,1
2638,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2641,29,255,255,0.001031,0.000875,0.000156,6,0,0,0,1
2642,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2643,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2645,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2646,29,255,255,0.000596,0.000459,0.000137,6,0,0,0,1
2647,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2653,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2654,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2658,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2659,29,255,255,0.000643,0.000518,0.000125,6,0,0,0,1
2660,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2661,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2664,29,255,255,0.000654,0.000529,0.000125,6,0,0,0,1
2673,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2674,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2678,29,255,255,0.000684,0.000551,0.000133,6,0,0,0,1
2681,29,255,255,0.00066,0.000531,0.000129,6,0,0,0,1
2684,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2689,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2690,29,255,255,0.000675,0.000544,0.000131,6,0,0,0,1
2692,29,255,255,0.00068,0.000557,0.000123,6,0,0,0,1
2693,29,255,255,0.000651,0.000527,0.000124,6,0,0,0,1
2696,29,255,255,0.000673,0.00054,0.000133,6,0,0,0,1
2706,29,255,255,0.000603,0.000478,0.000125,6,0,0,0,1
2710,29,255,255,0.000657,0.000524,0.000133,6,0,0,0,1
2712,29,255,255,0.000645,0.000523,0.000122,6,0,0,0,1
2714,29,255,255,0.000875,0.000732,0.000143,6,0,0,0,1
2719,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2720,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2726,29,255,255,0.000668,0.000543,0.000125,6,0,0,0,1
2728,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2734,29,255,255,0.000605,0.000483,0.000122,6,0,0,0,1
2737,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2738,29,255,255,0.000661,0.000535,0.000126,6,0,0,0,1
2754,29,255,255,0.000633,0.000515,0.000118,6,0,0,0,1
2755,29,255,255,0.00081,0.000669,0.000141,6,0,0,0,1
2758,29,255,255,0.00083,0.000705,0.000125,6,0,0,0,1
2760,29,255,255,0.000607,0.000485,0.000122,6,0,0,0,1
2761,29,255,255,0.000661,0.000527,0.000134,6,0,0,0,1
2768,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2772,29,255,255,0.000649,0.000524,0.000125,6,0,0,0,1
2775,29,255,255,0.000786,0.000636,0.00015,6,0,0,0,1
2776,29,255,255,0.000691,0.000547,0.000144,6,0,0,0,1
2781,29,255,255,0.00069,0.000563,0.000127,6,0,0,0,1
2783,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2785,29,255,255,0.000645,0.000519,0.000126,6,0,0,0,1
2788,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2789,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2790,29,255,255,0.000644,0.000516,0.000128,6,0,0,0,1
2791,29,255,255,0.000643,0.000517,0.000126,6,0,0,0,1
2793,29,255,255,0.000709,0.000545,0.000164,6,0,0,0,1
2796,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2799,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2800,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2801,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2802,29,255,255,0.000669,0.000541,0.000128,6,0,0,0,1
2803,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2804,29,255,255,0.000723,0.00057,0.000153,6,0,0,0,1
2805,29,255,255,0.00064,0.000517,0.000123,6,0,0,0,1
2806,29,255,255,0.000653,0.000519,0.000134,6,0,0,0,1
2811,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2814,29,255,255,0.000693,0.000558,0.000135,6,0,0,0,1
2817,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2820,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2824,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2825,29,255,255,0.000704,0.000558,0.000146,6,0,0,0,1
2826,29,255,255,0.000665,0.000528,0.000137,6,0,0,0,1
2830,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2841,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2844,29,255,255,0.000693,0.000546,0.000147,6,0,0,0,1
2846,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2847,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2849,29,255,255,0.000789,0.000665,0.000124,6,0,0,0,1
2851,29,255,255,0.000691,0.000543,0.000148,6,0,0,0,1
2854,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2856,29,255,255,0.000672,0.000529,0.000143,6,0,0,0,1
2857,29,255,255,0.000683,0.00056,0.000123,6,0,0,0,1
2860,29,255,255,0.000829,0.000689,0.00014,6,0,0,0,1
2862,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2863,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2866,29,255,255,0.000677,0.00055,0.000127,6,0,0,0,1
2868,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2869,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2871,29,0,0,0.0,0.0,0.0,6,0,0,0,1
2876,29,255,255,0.000661,0.000538,0.000123,6,0,0,0,1
2878,29,0,0,0.0,0.0,0.0,6,0,0,0,1
